,MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition
10,3.044522437723423,3,9.32375833901174,1,3,3,0,4,0,19,2,2,0,2,5,5,1965,1965,3,1,6,6,2,0.0,3,4,1,3,3,3,4,6.810142450115136,5,0.0,134.0,6.947937068614969,1,0,1,4,6.947937068614969,0,0.0,6.947937068614969,1.0,0.0,1,0,3,0.6931471805599453,3,5,6,0,5,1965.0,2,1.0,384.0,4,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2008,8,4
11,4.110873864173311,3,9.386392315756542,1,0,3,0,4,0,16,2,2,0,5,9,5,2005,2006,3,1,14,15,3,5.659482215759621,0,4,2,0,3,3,2,6.906754778648554,5,0.0,177.0,7.069874128458572,1,0,1,4,7.075808863978387,1142,0.0,7.751475318021456,1.0,0.0,3,0,4,0.6931471805599453,0,11,6,2,3,2005.0,0,3.0,736.0,4,4,2,4.997212273764115,3.091042453358316,0.0,0.0,0.0,0.0,0.0,7,2006,6,5
12,3.044522437723423,3,9.470317173335742,1,1,3,0,4,0,19,2,2,0,2,5,6,1962,1962,3,1,6,10,2,0.0,3,4,1,3,3,3,0,6.6039438246004725,5,0.0,175.0,6.816735880594968,1,4,1,4,6.816735880594968,0,0.0,6.816735880594968,1.0,0.0,1,0,2,0.6931471805599453,3,4,6,0,5,1962.0,2,1.0,352.0,4,4,2,4.948759890378168,0.0,0.0,0.0,5.176149732573829,0.0,0.0,9,2008,8,4
13,3.044522437723423,3,9.273596821611198,1,0,3,0,4,0,5,2,2,0,2,7,5,2006,2007,1,1,12,13,3,5.726847747587197,2,4,2,2,3,0,5,0.0,5,0.0,1494.0,7.3098814858247865,1,0,1,4,7.3098814858247865,0,0.0,7.3098814858247865,0.0,0.0,2,0,3,0.6931471805599453,2,7,6,1,1,2006.0,1,3.0,840.0,4,4,2,5.081404364984463,3.5263605246161616,0.0,0.0,0.0,0.0,0.0,8,2007,6,5
14,3.044522437723423,3,9.298442820197728,1,0,3,0,0,0,12,2,2,0,2,6,5,1960,1960,3,1,8,8,1,5.3612921657094255,3,4,1,3,3,3,1,6.598509028614515,5,0.0,520.0,7.134093721192866,1,4,1,4,7.134093721192866,0,0.0,7.134093721192866,1.0,0.0,1,1,2,0.6931471805599453,3,5,6,1,1,1960.0,1,1.0,352.0,4,4,2,0.0,5.365976015021851,5.176149732573829,0.0,0.0,0.0,0.0,5,2008,8,4
15,3.828641396489095,4,8.71948076085107,1,3,3,0,0,0,3,2,2,0,1,7,8,1929,2001,1,1,13,14,2,0.0,3,4,0,3,3,3,5,0.0,5,0.0,832.0,6.725033642166843,1,0,1,0,6.75110146893676,0,0.0,6.75110146893676,0.0,0.0,1,0,2,0.6931471805599453,3,5,6,0,5,1991.0,2,2.0,576.0,4,4,2,3.8918202981106265,4.727387818712341,0.0,0.0,0.0,0.0,0.0,7,2007,8,4
16,3.044522437723423,3,9.32741204356202,1,0,3,0,1,0,12,2,2,0,2,6,7,1970,1970,1,1,13,14,1,5.198497031265826,3,4,1,3,3,3,0,6.361302477572996,5,0.0,426.0,6.912742820493176,1,0,1,4,6.912742820493176,0,0.0,6.912742820493176,1.0,0.0,1,0,2,0.6931471805599453,3,5,6,1,1,1970.0,0,2.0,480.0,4,4,2,0.0,0.0,0.0,0.0,0.0,0.0,6.55250788703459,3,2010,8,4
17,4.51085950651685,3,9.286560397887591,1,3,3,0,4,0,19,2,2,2,2,4,5,1967,1967,1,1,8,8,2,0.0,3,4,3,3,3,3,5,0.0,5,0.0,0.0,0.0,1,4,1,4,7.167809184316444,0,0.0,7.167809184316444,0.0,0.0,2,0,2,1.0986122886681098,3,6,6,0,4,1967.0,2,2.0,516.0,4,4,2,0.0,0.0,0.0,0.0,0.0,0.0,6.2166061010848646,10,2006,8,4
18,3.044522437723423,3,9.524859098381523,1,3,3,0,4,0,20,5,2,0,2,5,5,2004,2004,1,1,12,13,2,0.0,3,4,2,3,3,3,2,6.472346294500901,5,0.0,468.0,7.016609683894219,1,0,1,4,7.016609683894219,0,0.0,7.016609683894219,1.0,0.0,1,1,3,0.6931471805599453,2,6,6,0,5,2004.0,2,2.0,576.0,4,4,2,0.0,4.634728988229636,0.0,0.0,0.0,0.0,0.0,6,2008,8,4
19,3.044522437723423,3,8.93075873555827,1,3,3,0,4,0,12,2,2,0,2,5,6,1958,1965,3,1,3,10,2,0.0,3,4,1,3,3,3,3,6.22455842927536,5,0.0,525.0,6.937314081223682,1,4,1,4,7.200424892944957,0,0.0,7.200424892944957,0.0,0.0,1,0,3,0.6931471805599453,3,6,2,0,1,1958.0,2,1.0,294.0,4,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2009,0,0
20,4.110873864173311,3,9.562123369834488,1,0,3,0,0,0,16,2,2,0,5,8,5,2005,2006,1,1,12,13,1,5.942799375126701,2,4,2,0,3,0,5,0.0,5,0.0,1158.0,7.055312843339752,1,0,1,4,7.055312843339752,1218,0.0,7.773594467360194,0.0,0.0,3,1,4,0.6931471805599453,2,9,6,1,3,2005.0,1,3.0,853.0,4,4,2,5.484796933490655,5.043425116919247,0.0,0.0,0.0,0.0,0.0,11,2006,6,5
21,3.828641396489095,4,8.915969311373605,1,3,0,0,4,0,9,2,2,0,1,7,7,1930,1950,1,1,13,14,2,0.0,3,4,2,3,3,3,5,0.0,5,0.0,637.0,6.45833828334479,1,0,1,1,7.011213987350367,0,0.0,7.011213987350367,0.0,0.0,1,0,3,0.6931471805599453,2,6,6,1,1,1930.0,2,1.0,280.0,4,4,0,0.0,0.0,5.327876168789581,0.0,0.0,0.0,0.0,6,2007,8,4
22,3.044522437723423,3,9.184304357425342,1,3,3,0,4,0,5,2,2,0,2,8,5,2002,2002,3,1,12,13,1,5.641907070938114,2,4,2,2,3,3,5,0.0,5,0.0,1777.0,7.48324441607385,1,0,1,4,7.493317248862145,0,0.0,7.493317248862145,0.0,0.0,2,0,3,0.6931471805599453,2,7,6,1,1,2002.0,1,2.0,534.0,4,4,2,5.147494476813453,5.075173815233827,0.0,0.0,0.0,0.0,0.0,9,2008,8,4
23,4.795790545596741,4,8.348774539791274,1,3,3,0,4,0,10,2,2,4,2,5,7,1976,1976,1,1,5,5,2,0.0,3,4,2,2,3,3,2,6.734591659972948,5,0.0,200.0,6.947937068614969,1,4,1,4,6.966967138613983,0,0.0,6.966967138613983,1.0,0.0,1,0,3,0.6931471805599453,3,6,6,1,1,1976.0,2,2.0,572.0,4,4,2,4.61512051684126,4.709530201312334,0.0,0.0,0.0,0.0,0.0,6,2007,8,4
24,3.044522437723423,3,9.017604776833355,1,0,3,0,4,0,19,2,2,0,2,5,8,1968,2001,1,1,9,10,2,0.0,3,2,1,3,3,2,4,5.241747015059643,0,6.505784060128229,204.0,6.966967138613983,1,0,1,4,6.966967138613983,0,0.0,6.966967138613983,1.0,0.0,1,0,3,0.6931471805599453,2,6,6,1,1,1968.0,2,1.0,270.0,4,4,2,6.008813185442595,4.51085950651685,0.0,0.0,0.0,0.0,0.0,5,2010,8,4
25,3.044522437723423,3,9.56317796268366,1,3,3,0,0,0,16,2,2,0,2,8,5,2007,2007,1,1,12,13,3,6.46302945692067,2,4,2,2,3,3,5,0.0,5,0.0,1566.0,7.356918242356021,1,0,1,4,7.3783837129967145,0,0.0,7.3783837129967145,0.0,0.0,2,0,3,0.6931471805599453,2,7,6,1,1,2007.0,1,3.0,890.0,4,4,2,0.0,4.04305126783455,0.0,0.0,0.0,0.0,0.0,7,2009,8,4
26,3.044522437723423,3,8.881975184248867,1,3,3,0,0,0,12,2,2,0,2,5,7,1951,2000,1,1,13,14,2,0.0,3,4,1,3,3,2,1,5.459585514144159,4,6.18826412308259,180.0,6.803505257608338,1,4,1,4,6.803505257608338,0,0.0,6.803505257608338,0.0,0.6931471805599453,1,0,3,0.6931471805599453,2,5,6,0,5,2005.0,2,2.0,576.0,4,4,2,5.407171771460119,3.4965075614664802,0.0,0.0,0.0,0.0,0.0,5,2010,8,4
27,3.044522437723423,3,9.348274558065496,1,3,3,0,4,0,16,2,2,0,2,8,5,2007,2008,1,1,12,13,3,5.303304908059076,2,4,2,0,3,3,2,7.105786129481271,5,0.0,486.0,7.4413203897176174,1,0,1,4,7.4413203897176174,0,0.0,7.4413203897176174,1.0,0.0,2,0,3,0.6931471805599453,2,7,6,1,1,2008.0,1,3.0,772.0,4,4,2,0.0,3.9318256327243257,0.0,0.0,0.0,0.0,0.0,5,2010,8,4
28,3.044522437723423,3,9.700269170029188,1,0,3,0,1,0,12,2,2,0,2,5,6,1957,1997,1,1,8,8,2,0.0,3,4,1,3,3,1,1,7.15305163493748,5,0.0,207.0,7.3031700512368,1,4,1,4,7.3783837129967145,0,0.0,7.3783837129967145,1.0,0.0,1,0,2,0.6931471805599453,3,6,6,2,1,1957.0,1,1.0,319.0,4,4,2,5.666426688112432,5.556828061699537,0.0,0.0,0.0,0.0,0.0,12,2006,8,4
29,3.4339872044851463,4,8.752265313595721,1,0,3,0,4,0,3,1,7,0,2,4,6,1927,1950,1,1,8,8,2,0.0,3,4,0,3,3,3,5,0.0,5,0.0,520.0,6.255750041753367,1,1,0,4,6.255750041753367,0,0.0,6.255750041753367,0.0,0.0,1,0,1,0.6931471805599453,1,4,6,0,5,1920.0,2,1.0,240.0,1,4,2,3.912023005428146,0.0,4.477336814478207,0.0,0.0,0.0,0.0,5,2008,8,4
30,4.2626798770413155,0,9.04793908261736,1,3,3,0,4,0,9,1,2,0,5,4,4,1920,1950,2,1,3,3,2,0.0,3,1,0,3,3,3,5,0.0,5,0.0,649.0,6.476972362889683,1,4,0,4,6.476972362889683,668,0.0,7.183870715062453,0.0,0.0,1,0,3,0.6931471805599453,3,6,6,0,5,1920.0,2,1.0,250.0,4,1,0,0.0,4.007333185232471,5.153291594497779,0.0,0.0,0.0,0.0,7,2008,8,4
31,3.044522437723423,3,9.053101595549691,1,0,3,0,1,0,19,2,2,0,2,5,6,1966,2006,1,1,6,6,2,0.0,3,4,1,3,3,3,5,0.0,5,0.0,1228.0,7.113956109566034,1,2,1,4,7.113956109566034,0,0.0,7.113956109566034,0.0,0.0,1,1,3,0.6931471805599453,2,6,6,0,1,1966.0,2,1.0,271.0,4,4,2,0.0,4.189654742026425,0.0,0.0,0.0,0.0,0.0,6,2008,8,4
32,3.044522437723423,3,9.3101857069459,1,3,3,0,0,0,5,2,2,0,2,8,5,2007,2007,1,1,12,13,2,0.0,2,4,2,0,3,0,5,0.0,5,0.0,1234.0,7.118826249062078,1,0,1,4,7.118826249062078,0,0.0,7.118826249062078,0.0,0.0,2,0,3,0.6931471805599453,2,7,6,0,1,2007.0,1,2.0,484.0,4,4,2,0.0,3.4339872044851463,0.0,0.0,0.0,0.0,0.0,1,2008,8,4
33,3.044522437723423,3,9.26416545867109,1,0,3,0,4,0,12,2,2,0,2,5,5,1959,1959,3,1,3,3,2,0.0,3,4,1,3,3,3,4,6.926577033222725,5,0.0,380.0,7.243512974665482,1,2,1,4,7.438971592395862,0,0.0,7.438971592395862,0.0,0.6931471805599453,1,1,4,0.6931471805599453,2,6,6,1,1,1959.0,1,2.0,447.0,4,4,2,0.0,3.6635616461296463,0.0,0.0,0.0,0.0,0.0,4,2010,8,4
34,4.795790545596741,3,8.897545598709327,1,3,3,0,4,0,16,2,2,4,2,9,5,2005,2005,3,1,8,8,1,5.5093883366279774,0,4,2,0,3,3,2,7.050989447068045,5,0.0,408.0,7.3537223303996315,1,0,1,4,7.3537223303996315,0,0.0,7.3537223303996315,1.0,0.0,2,0,2,0.6931471805599453,0,6,6,1,1,2005.0,0,2.0,556.0,4,4,2,5.318119993844216,3.871201010907891,0.0,0.0,0.0,0.0,0.0,8,2007,8,4
35,4.110873864173311,3,9.504426892100957,1,3,3,0,4,0,16,2,2,0,5,8,5,2004,2005,1,1,12,13,3,4.890349128221754,2,4,2,0,3,0,5,0.0,5,0.0,1117.0,7.0192966537150445,1,0,1,4,7.0326242610280065,1320,0.0,7.8050670442584895,0.0,0.0,3,1,4,0.6931471805599453,2,9,6,1,3,2004.0,0,3.0,691.0,4,4,2,4.736198448394496,3.4965075614664802,0.0,0.0,0.0,0.0,0.0,9,2006,8,4
36,3.044522437723423,3,9.292841593487926,1,3,3,0,0,0,5,2,2,0,2,5,5,1994,1995,1,1,12,13,2,0.0,3,4,2,2,3,3,5,0.0,5,0.0,1097.0,7.001245622069476,1,0,1,4,7.001245622069476,0,0.0,7.001245622069476,0.0,0.0,1,1,3,0.6931471805599453,3,6,6,0,1,1995.0,2,2.0,672.0,4,4,2,5.973809611869261,4.174387269895637,0.0,0.0,0.0,0.0,0.0,6,2009,8,4
37,3.044522437723423,3,9.051696278536586,1,3,3,0,4,0,12,2,2,0,2,5,6,1954,1990,3,1,13,14,1,6.478509642208569,3,4,1,3,3,3,4,7.101675971619444,5,0.0,84.0,7.168579897264035,1,2,1,4,7.168579897264035,0,0.0,7.168579897264035,0.0,0.6931471805599453,1,0,3,0.6931471805599453,3,5,6,1,1,1954.0,0,2.0,498.0,4,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2009,8,4
38,3.044522437723423,3,8.977525200965243,1,3,3,0,4,0,12,2,2,0,2,5,7,1953,2007,1,1,12,13,2,0.0,3,2,1,3,3,3,2,6.595780513961311,5,0.0,326.0,6.964135612418245,1,4,1,4,6.964135612418245,0,0.0,6.964135612418245,1.0,0.0,1,0,3,0.6931471805599453,2,5,6,0,5,1953.0,2,1.0,246.0,4,4,2,0.0,3.970291913552122,0.0,0.0,0.0,0.0,0.0,1,2010,8,0
39,4.51085950651685,3,8.706324840138741,1,3,3,0,4,0,7,2,2,2,2,4,5,1955,1955,1,1,0,10,2,0.0,3,4,2,3,3,3,5,0.0,5,0.0,0.0,0.0,1,4,0,2,7.050122520269059,0,0.0,7.050122520269059,0.0,0.0,2,0,2,1.0986122886681098,1,6,6,0,1,1979.0,2,0.0,0.0,4,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2008,8,1
40,3.044522437723423,3,9.066354521447801,1,3,3,0,4,0,12,2,2,0,2,6,5,1965,1965,1,1,13,14,1,4.624972813284271,3,4,1,3,3,3,4,6.467698726104354,5,0.0,445.0,6.9930151229329605,1,0,1,4,7.1891677384203225,0,0.0,7.1891677384203225,0.0,0.0,2,0,3,0.6931471805599453,3,6,6,1,1,1965.0,1,2.0,440.0,4,4,2,0.0,4.9344739331306915,0.0,0.0,0.0,0.0,0.0,12,2006,8,0
41,3.044522437723423,3,9.735423867488873,1,3,3,0,4,0,23,2,2,0,2,5,6,1959,1959,1,1,12,13,2,0.0,3,2,1,3,3,1,1,6.875232087276577,5,0.0,383.0,7.208600337960199,1,2,1,4,7.192182058713246,0,0.0,7.192182058713246,0.0,0.6931471805599453,1,1,2,0.6931471805599453,3,5,6,2,1,1959.0,1,1.0,308.0,4,4,1,0.0,4.653960350157523,0.0,0.0,0.0,0.0,0.0,7,2007,8,4
42,4.454347296253507,3,9.1248914101437,1,0,3,0,1,0,20,2,2,0,6,5,7,1983,1983,1,1,6,6,2,0.0,3,4,1,2,3,0,0,6.617402977974478,3,4.543294782270004,0.0,6.734591659972948,1,2,1,4,6.785587645007929,0,0.0,6.785587645007929,1.0,0.0,1,0,2,0.6931471805599453,2,5,6,0,1,1983.0,1,2.0,504.0,4,2,2,5.484796933490655,0.0,0.0,0.0,0.0,0.0,0.0,12,2007,8,4
43,3.044522437723423,3,9.127067452782361,1,0,3,0,1,0,5,2,2,0,2,5,6,1975,1980,3,1,12,13,2,0.0,3,4,1,2,3,0,3,5.638354669333745,1,6.198478716492308,167.0,6.844815479208263,1,4,1,4,6.844815479208263,0,0.0,6.844815479208263,1.0,0.0,1,0,3,0.6931471805599453,3,5,6,0,5,1977.0,2,1.0,308.0,4,4,2,4.983606621708336,0.0,0.0,0.0,0.0,0.0,0.0,7,2008,8,4
44,3.044522437723423,3,8.980423936374544,1,3,3,0,4,0,12,2,2,0,2,5,6,1959,1959,1,1,3,14,2,0.0,3,4,1,3,3,3,0,5.19295685089021,1,6.2285110035911835,465.0,7.048386408721883,1,0,1,0,7.048386408721883,0,0.0,7.048386408721883,1.0,0.0,1,0,3,0.6931471805599453,3,6,6,0,1,1959.0,1,1.0,300.0,4,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2006,8,4
45,4.795790545596741,3,8.943636705909594,1,3,3,0,4,0,16,2,2,4,2,9,5,2005,2005,3,1,8,8,1,6.023447592961033,0,4,2,0,3,3,2,6.124683390894205,5,0.0,1296.0,7.469083884921234,1,0,1,4,7.469083884921234,0,0.0,7.469083884921234,1.0,0.0,2,0,2,0.6931471805599453,0,6,6,1,1,2005.0,1,2.0,576.0,4,4,2,5.2832037287379885,4.418840607796598,0.0,0.0,0.0,0.0,0.0,2,2010,8,4
46,3.9318256327243257,3,9.458995712459116,1,0,3,0,1,0,11,2,2,0,0,7,5,2003,2003,1,1,12,13,2,0.0,2,4,2,0,3,3,2,7.20934025660291,5,0.0,83.0,7.268920128193722,1,0,1,4,7.325807502595773,631,0.0,7.673223121121708,1.0,0.0,1,1,1,0.6931471805599453,2,6,6,1,1,2003.0,1,2.0,670.0,4,4,2,5.1298987149230735,3.784189633918261,0.0,0.0,5.293304824724492,0.0,0.0,8,2009,8,0
47,3.044522437723423,1,9.314430080500564,1,3,3,0,4,0,21,2,2,0,2,8,5,2006,2006,1,1,12,13,2,0.0,2,4,2,2,3,0,2,3.2188758248682006,5,0.0,1632.0,7.4127640174265625,1,0,1,4,7.4127640174265625,0,0.0,7.4127640174265625,0.0,0.0,2,0,3,0.6931471805599453,2,7,6,0,1,2006.0,1,3.0,826.0,4,4,2,0.0,4.990432586778736,0.0,0.0,0.0,0.0,0.0,7,2007,8,4
48,5.25227342804663,4,8.402231172946555,1,3,3,0,4,0,17,2,2,1,5,4,5,1920,2008,1,1,8,8,2,0.0,3,4,0,3,3,3,5,0.0,5,0.0,736.0,6.602587892189336,1,2,1,4,6.602587892189336,716,0.0,7.2813856635702825,0.0,0.0,2,0,2,1.3862943611198906,3,8,6,0,1,1979.0,2,0.0,0.0,4,4,0,0.0,0.0,4.634728988229636,0.0,0.0,0.0,0.0,6,2009,6,5
49,3.044522437723423,3,8.954544488386723,1,3,3,0,4,0,19,2,2,0,2,5,7,1966,1966,1,1,6,6,2,0.0,3,4,1,3,3,3,1,6.638567789166521,5,0.0,192.0,6.862757913051401,1,0,1,4,6.862757913051401,0,0.0,6.862757913051401,1.0,0.0,1,0,3,0.6931471805599453,3,6,6,0,1,1966.0,2,1.0,386.0,4,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2007,8,4
50,4.110873864173311,3,9.537483513308878,1,1,3,0,0,0,8,2,2,0,5,6,6,1997,1997,1,1,12,13,2,0.0,3,4,2,2,3,0,2,5.209486152841421,5,0.0,612.0,6.678342114654332,1,2,1,4,6.678342114654332,676,0.0,7.293697720601438,0.0,0.6931471805599453,2,0,3,0.6931471805599453,3,6,6,0,1,1997.0,0,2.0,388.0,4,4,2,0.0,4.330733340286331,0.0,0.0,0.0,0.0,0.0,7,2007,8,4
51,3.9318256327243257,4,8.738895704934043,1,3,3,0,4,0,3,2,2,0,0,6,6,1934,1950,1,1,13,14,2,0.0,3,4,2,3,3,3,5,0.0,5,0.0,816.0,6.705639094860003,1,4,1,4,6.705639094860003,0,5.8888779583328805,7.0707241072602764,0.0,0.0,1,0,3,0.6931471805599453,3,6,6,1,5,1985.0,2,2.0,528.0,4,4,2,4.727387818712341,0.0,0.0,0.0,0.0,0.0,5.993961427306569,9,2006,8,4
52,4.51085950651685,4,9.044639916198465,0,1,0,0,0,1,9,8,2,2,2,5,5,1963,1963,1,1,13,14,2,0.0,1,4,1,2,3,1,3,4.653960350157523,2,6.569481420414296,0.0,6.705639094860003,1,4,0,4,6.705639094860003,0,0.0,6.705639094860003,1.0,0.0,1,0,2,0.6931471805599453,3,5,6,0,4,1963.0,2,2.0,516.0,4,4,2,4.672828834461906,0.0,0.0,0.0,0.0,0.0,0.0,5,2010,8,4
53,3.044522437723423,3,10.825203541055348,1,0,2,0,4,0,24,2,2,0,2,9,5,1981,1987,1,7,14,15,2,0.0,2,4,1,0,3,1,2,7.501634457883413,5,0.0,32.0,7.519149957669823,1,2,1,4,7.519149957669823,0,0.0,7.519149957669823,2.0,0.0,0,1,0,0.6931471805599453,2,5,6,1,1,1981.0,0,3.0,894.0,4,4,2,6.754604099487962,4.290459441148391,0.0,0.0,0.0,0.0,0.0,11,2006,8,4
54,4.394449154672439,3,8.872767529910936,1,3,0,0,4,1,12,2,2,0,7,5,5,1955,1955,1,1,8,8,2,0.0,3,4,1,3,3,3,0,5.953243334287785,5,0.0,0.0,5.953243334287785,1,4,1,4,7.215975002651466,0,0.0,7.215975002651466,0.0,0.0,1,0,3,0.6931471805599453,3,6,2,1,5,1962.0,2,2.0,572.0,4,4,2,0.0,3.9318256327243257,0.0,0.0,0.0,0.0,0.0,2,2007,8,4
